"Age","ln.h1","ln.h2","h1","h2","PlotCode","sup","UID","Census","maxDBH"
10,NA,1.69561560867515,NA,5.45,"SC04","1","215732",2003,5
11,1.69561560867515,1.84213567655312,5.45,6.31,"SC04","1","215732",2004,6
12,1.84213567655312,1.88706964903238,6.31,6.6,"SC04","1","215732",2005,6.5
13,1.88706964903238,1.90954250488444,6.6,6.75,"SC04","1","215732",2006,6.6
14,1.90954250488444,1.79175946922805,6.75,6,"SC04","1","215732",2007,8
15,1.79175946922805,1.87180217690159,6,6.5,"SC04","1","215732",2008,8.9
16,1.87180217690159,1.82454929205105,6.5,6.2,"SC04","1","215732",2009,9.4
17,1.82454929205105,1.71739505393919,6.2,5.57,"SC04","1","215732",2010,9.9
18,1.71739505393919,1.88706964903238,5.57,6.6,"SC04","1","215732",2011,10.3
19,1.88706964903238,1.7404661748405,6.6,5.7,"SC04","1","215732",2012,10.5
20,1.7404661748405,1.41098697371026,5.7,4.1,"SC04","1","215732",2013,10.9
21,1.41098697371026,1.8196988379173,4.1,6.17,"SC04","1","215732",2014,11.2
22,1.8196988379173,1.62924053973028,6.17,5.1,"SC04","1","215732",2015,10.7
23,1.62924053973028,1.50407739677627,5.1,4.5,"SC04","1","215732",2016,5.4
10,NA,1.28093384546206,NA,3.6,"SC04","1","215749",2003,4.4
11,1.28093384546206,1.63119940421561,3.6,5.11,"SC04","1","215749",2004,5
12,1.63119940421561,1.39871688111845,5.11,4.05,"SC04","1","215749",2005,5.25
13,1.39871688111845,1.56861591791385,4.05,4.8,"SC04","1","215749",2006,5.3
14,1.56861591791385,1.49290409617815,4.8,4.45,"SC04","1","215749",2007,6
15,1.49290409617815,1.41098697371026,4.45,4.1,"SC04","1","215749",2008,7.1
16,1.41098697371026,1.42069578783722,4.1,4.14,"SC04","1","215749",2009,7
17,1.42069578783722,1.62924053973028,4.14,5.1,"SC04","1","215749",2010,81805640749
18,1.62924053973028,1.45861502269952,5.1,4.3,"SC04","1","215749",2011,8.8
19,1.45861502269952,1.54756250871601,4.3,4.7,"SC04","1","215749",2012,9.1
20,1.54756250871601,1.22377543162212,4.7,3.4,"SC04","1","215749",2013,9.7
21,1.22377543162212,1.39871688111845,3.4,4.05,"SC04","1","215749",2014,9.8
22,1.39871688111845,1.36863942588117,4.05,3.93,"SC04","1","215749",2015,9.8
23,1.36863942588117,1.41342302850814,3.93,4.11,"SC04","1","215749",2016,9.5
10,NA,1.32707500145992,NA,3.77,"SC04","1","215787",2003,2.8
11,1.32707500145992,1.4036429994545,3.77,4.07,"SC04","1","215787",2004,3.15
12,1.4036429994545,1.3787660946991,4.07,3.97,"SC04","1","215787",2005,2.9
13,1.3787660946991,1.45861502269952,3.97,4.3,"SC04","1","215787",2006,2.9
14,1.45861502269952,1.37371557891303,4.3,3.95,"SC04","1","215787",2007,3.1
15,1.37371557891303,1.38629436111989,3.95,4,"SC04","1","215787",2008,3.3
16,1.38629436111989,1.37371557891303,4,3.95,"SC04","1","215787",2009,3.1
17,1.37371557891303,1.37371557891303,3.95,3.95,"SC04","1","215787",2010,33422538049
18,1.37371557891303,NA,3.95,NA,"SC04","0","215787",2011,NA
10,NA,1.48160454092422,NA,4.4,"SC04","1","215800",2003,2.55
11,1.48160454092422,1.61938824328727,4.4,5.05,"SC04","1","215800",2004,2.6
12,1.61938824328727,1.64865862558738,5.05,5.2,"SC04","1","215800",2005,2.7
13,1.64865862558738,1.3609765531356,5.2,3.9,"SC04","1","215800",2006,2.7
14,1.3609765531356,1.51512723296286,3.9,4.55,"SC04","1","215800",2007,2.9
15,1.51512723296286,1.5993875765806,4.55,4.95,"SC04","1","215800",2008,3
16,1.5993875765806,1.6467336971778,4.95,5.19,"SC04","1","215800",2009,3.1
17,1.6467336971778,1.43508452528932,5.19,4.2,"SC04","1","215800",2010,31830988618
18,1.43508452528932,NA,4.2,NA,"SC04","0","215800",2011,NA
10,NA,1.56861591791385,NA,4.8,"SC04","1","215824",2003,5.3
11,1.56861591791385,1.63899671467564,4.8,5.15,"SC04","1","215824",2004,5.8
12,1.63899671467564,1.6094379124341,5.15,5,"SC04","1","215824",2005,6.2
13,1.6094379124341,1.54756250871601,5,4.7,"SC04","1","215824",2006,6.2
14,1.54756250871601,1.67709656090792,4.7,5.35,"SC04","1","215824",2007,7.2
15,1.67709656090792,1.75785791755237,5.35,5.8,"SC04","1","215824",2008,8
16,1.75785791755237,1.6752256529721,5.8,5.34,"SC04","1","215824",2009,8.7
17,1.6752256529721,1.7227665977411,5.34,5.6,"SC04","1","215824",2010,98039444945
18,1.7227665977411,1.87180217690159,5.6,6.5,"SC04","1","215824",2011,10.3
19,1.87180217690159,1.97408102602201,6.5,7.2,"SC04","1","215824",2012,11.6
20,1.97408102602201,2.00148000021012,7.2,7.4,"SC04","1","215824",2013,12.3
21,2.00148000021012,1.97408102602201,7.4,7.2,"SC04","1","215824",2014,12.2
22,1.97408102602201,1.96009478404727,7.2,7.1,"SC04","1","215824",2015,12.2
23,1.96009478404727,1.96711235670592,7.1,7.15,"SC04","1","215824",2016,12.5
10,NA,1.33500106673234,NA,3.8,"SC04","1","215855",2003,3.25
11,1.33500106673234,1.49065437644413,3.8,4.44,"SC04","1","215855",2004,3.55
12,1.49065437644413,1.57897870494939,4.44,4.85,"SC04","1","215855",2005,3.7
13,1.57897870494939,1.66770682055808,4.85,5.3,"SC04","1","215855",2006,3.9
14,1.66770682055808,1.51512723296286,5.3,4.55,"SC04","1","215855",2007,3.9
15,1.51512723296286,1.45861502269952,4.55,4.3,"SC04","1","215855",2008,4
16,1.45861502269952,1.62334081760309,4.3,5.07,"SC04","1","215855",2009,4.19
17,1.62334081760309,1.6094379124341,5.07,5,"SC04","1","215855",2010,44563384066
18,1.6094379124341,1.48160454092422,5,4.4,"SC04","1","215855",2011,4.6
19,1.48160454092422,1.57277392806251,4.4,4.82,"SC04","1","215855",2012,4.7
20,1.57277392806251,1.54756250871601,4.82,4.7,"SC04","1","215855",2013,4.9
21,1.54756250871601,1.4747630091075,4.7,4.37,"SC04","1","215855",2014,5
22,1.4747630091075,1.57897870494939,4.37,4.85,"SC04","1","215855",2015,4.6
23,1.57897870494939,NA,4.85,NA,"SC04","0","215855",2016,NA
10,NA,1.30833281965018,NA,3.7,"SC04","1","215862",2003,1.6
11,1.30833281965018,1.35325450704169,3.7,3.87,"SC04","1","215862",2004,1.55
12,1.35325450704169,1.2947271675944,3.87,3.65,"SC04","1","215862",2005,1.55
13,1.2947271675944,1.28093384546206,3.65,3.6,"SC04","1","215862",2006,1.6
14,1.28093384546206,1.33500106673234,3.6,3.8,"SC04","1","215862",2007,1.7
15,1.33500106673234,1.3609765531356,3.8,3.9,"SC04","1","215862",2008,1.7
16,1.3609765531356,1.31372366828506,3.9,3.72,"SC04","1","215862",2009,1.72
17,1.31372366828506,1.48160454092422,3.72,4.4,"SC04","1","215862",2010,1.7
18,1.48160454092422,1.1314021114911,4.4,3.1,"SC04","1","215862",2011,1.7
19,1.1314021114911,1.06471073699243,3.1,2.9,"SC04","1","215862",2012,1.5
20,1.06471073699243,NA,2.9,NA,"SC04","0","215862",2013,NA
10,NA,1.26694760348732,NA,3.55,"SC04","1","215879",2003,3.2
11,1.26694760348732,1.5993875765806,3.55,4.95,"SC04","1","215879",2004,3.3
12,1.5993875765806,1.50407739677627,4.95,4.5,"SC04","1","215879",2005,3.3
13,1.50407739677627,1.30833281965018,4.5,3.7,"SC04","1","215879",2006,3.3
14,1.30833281965018,1.33500106673234,3.7,3.8,"SC04","1","215879",2007,3.5
15,1.33500106673234,1.43508452528932,3.8,4.2,"SC04","1","215879",2008,4
16,1.43508452528932,1.29198368164865,4.2,3.64,"SC04","1","215879",2009,3.5
17,1.29198368164865,1.29198368164865,3.64,3.64,"SC04","1","215879",2010,38197186342
18,1.29198368164865,NA,3.64,NA,"SC04","0","215879",2011,NA
10,NA,1.51292701205326,NA,4.54,"SC04","1","215923",2003,5.95
11,1.51292701205326,1.57691472072854,4.54,4.84,"SC04","1","215923",2004,6.4
12,1.57691472072854,1.69377906086785,4.84,5.44,"SC04","1","215923",2005,6.5
13,1.69377906086785,1.68639895357023,5.44,5.4,"SC04","1","215923",2006,6.6
14,1.68639895357023,1.64865862558738,5.4,5.2,"SC04","1","215923",2007,7.4
15,1.64865862558738,1.68639895357023,5.2,5.4,"SC04","1","215923",2008,8.2
16,1.68639895357023,1.66959183525385,5.4,5.31,"SC04","1","215923",2009,8.65
17,1.66959183525385,1.70474809223843,5.31,5.5,"SC04","1","215923",2010,92946486766
18,1.70474809223843,1.6094379124341,5.5,5,"SC04","1","215923",2011,9.6
19,1.6094379124341,1.64093657949347,5,5.16,"SC04","1","215923",2012,10.4
20,1.64093657949347,1.60140574073684,5.16,4.96,"SC04","1","215923",2013,10.5
21,1.60140574073684,1.55180879959746,4.96,4.72,"SC04","1","215923",2014,10.5
22,1.55180879959746,1.54756250871601,4.72,4.7,"SC04","1","215923",2015,10.2
23,1.54756250871601,1.24415459395877,4.7,3.47,"SC04","1","215923",2016,10
10,NA,1.43983512804792,NA,4.22,"SC04","1","215930",2003,5.4
11,1.43983512804792,1.45161382724053,4.22,4.27,"SC04","1","215930",2004,5.5
12,1.45161382724053,1.66770682055808,4.27,5.3,"SC04","1","215930",2005,5.7
13,1.66770682055808,1.62924053973028,5.3,5.1,"SC04","1","215930",2006,5.9
14,1.62924053973028,1.61938824328727,5.1,5.05,"SC04","1","215930",2007,6.3
15,1.61938824328727,1.61938824328727,5.05,5.05,"SC04","1","215930",2008,6.65
16,1.61938824328727,1.7404661748405,5.05,5.7,"SC04","1","215930",2009,7.4
17,1.7404661748405,1.68082790852077,5.7,5.37,"SC04","1","215930",2010,7925916166
18,1.68082790852077,1.38629436111989,5.37,4,"SC04","1","215930",2011,8.2
19,1.38629436111989,1.41098697371026,4,4.1,"SC04","1","215930",2012,8.2
20,1.41098697371026,1.3787660946991,4.1,3.97,"SC04","1","215930",2013,8.5
21,1.3787660946991,1.16938135955632,3.97,3.22,"SC04","1","215930",2014,8.1
22,1.16938135955632,1.22377543162212,3.22,3.4,"SC04","1","215930",2015,8
23,1.22377543162212,NA,3.4,NA,"SC04","0","215930",2016,NA
10,NA,1.56234630490025,NA,4.77,"SC04","1","215954",2003,6.1
11,1.56234630490025,1.57897870494939,4.77,4.85,"SC04","1","215954",2004,6.5
12,1.57897870494939,1.67709656090792,4.85,5.35,"SC04","1","215954",2005,6.8
13,1.67709656090792,1.70474809223843,5.35,5.5,"SC04","1","215954",2006,6.8
14,1.70474809223843,1.62924053973028,5.5,5.1,"SC04","1","215954",2007,7.9
15,1.62924053973028,1.7227665977411,5.1,5.6,"SC04","1","215954",2008,8.7
16,1.7227665977411,1.7404661748405,5.6,5.7,"SC04","1","215954",2009,9.6
17,1.7404661748405,1.7227665977411,5.7,5.6,"SC04","1","215954",2010,102177473465
18,1.7227665977411,1.64865862558738,5.6,5.2,"SC04","1","215954",2011,10.9
19,1.64865862558738,1.63315443905142,5.2,5.12,"SC04","1","215954",2012,12.5
20,1.63315443905142,1.44220199305819,5.12,4.23,"SC04","1","215954",2013,12.1
21,1.44220199305819,1.42069578783722,4.23,4.14,"SC04","1","215954",2014,12.2
22,1.42069578783722,1.25276296849537,4.14,3.5,"SC04","1","215954",2015,11.9
23,1.25276296849537,0.896088024556636,3.5,2.45,"SC04","1","215954",2016,12
13,NA,1.73165554515835,NA,5.65,"SC04","1","215985",2006,5
14,1.73165554515835,1.6094379124341,5.65,5,"SC04","1","215985",2007,5.7
15,1.6094379124341,1.6094379124341,5,5,"SC04","1","215985",2008,6.4
16,1.6094379124341,1.65822807660353,5,5.25,"SC04","1","215985",2009,7.3
17,1.65822807660353,1.68454538492091,5.25,5.39,"SC04","1","215985",2010,7.9
18,1.68454538492091,1.54756250871601,5.39,4.7,"SC04","1","215985",2011,8.7
19,1.54756250871601,1.44926916028128,4.7,4.26,"SC04","1","215985",2012,9.1
20,1.44926916028128,1.40854497005471,4.26,4.09,"SC04","1","215985",2013,9.1
21,1.40854497005471,1.51512723296286,4.09,4.55,"SC04","1","215985",2014,9.1
22,1.51512723296286,1.54756250871601,4.55,4.7,"SC04","1","215985",2015,8.9
23,1.54756250871601,1.62924053973028,4.7,5.1,"SC04","1","215985",2016,9
14,NA,1.53686721959926,NA,4.65,"SC04","1","215992",2007,5.1
15,1.53686721959926,1.64865862558738,4.65,5.2,"SC04","1","215992",2008,5.4
16,1.64865862558738,1.62924053973028,5.2,5.1,"SC04","1","215992",2009,6.1
17,1.62924053973028,1.57897870494939,5.1,4.85,"SC04","1","215992",2010,66845076099
18,1.57897870494939,1.70474809223843,4.85,5.5,"SC04","1","215992",2011,7.2
19,1.70474809223843,1.68639895357023,5.5,5.4,"SC04","1","215992",2012,8.3
20,1.68639895357023,1.38879124131848,5.4,4.01,"SC04","1","215992",2013,8
21,1.38879124131848,1.14422279992016,4.01,3.14,"SC04","1","215992",2014,8
22,1.14422279992016,1.3609765531356,3.14,3.9,"SC04","1","215992",2015,7.9
23,1.3609765531356,0.955511445027436,3.9,2.6,"SC04","1","215992",2016,8.1
15,NA,1.61938824328727,NA,5.05,"SC04","1","216005",2008,5.5
16,1.61938824328727,1.7509374747078,5.05,5.76,"SC04","1","216005",2009,6
17,1.7509374747078,1.56861591791385,5.76,4.8,"SC04","1","216005",2010,7002817496
18,1.56861591791385,1.3609765531356,4.8,3.9,"SC04","1","216005",2011,5.7
19,1.3609765531356,1.43508452528932,3.9,4.2,"SC04","1","216005",2012,5.6
20,1.43508452528932,0.904218150639886,4.2,2.47,"SC04","1","216005",2013,6
21,0.904218150639886,1.16627093714192,2.47,3.21,"SC04","1","216005",2014,5.8
22,1.16627093714192,1.1314021114911,3.21,3.1,"SC04","1","216005",2015,5.2
23,1.1314021114911,NA,3.1,NA,"SC04","0","216005",2016,NA
19,NA,1.54756250871601,NA,4.7,"SC04","1","216012",2012,5
20,1.54756250871601,1.62136648329937,4.7,5.06,"SC04","1","216012",2013,5.2
21,1.62136648329937,1.34547236659964,5.06,3.84,"SC04","1","216012",2014,5.4
22,1.34547236659964,1.43508452528932,3.84,4.2,"SC04","1","216012",2015,5.4
23,1.43508452528932,1.30833281965018,4.2,3.7,"SC04","1","216012",2016,5.4
17,NA,1.77495235091167,NA,5.9,"SC04","1","216029",2010,6.4
18,1.77495235091167,1.77495235091167,5.9,5.9,"SC04","1","216029",2011,7.3
19,1.77495235091167,1.77833644889591,5.9,5.92,"SC04","1","216029",2012,8.2
20,1.77833644889591,1.63315443905142,5.92,5.12,"SC04","1","216029",2013,8.7
21,1.63315443905142,1.40118297361364,5.12,4.06,"SC04","1","216029",2014,8.7
22,1.40118297361364,1.38629436111989,4.06,4,"SC04","1","216029",2015,9.3
23,1.38629436111989,0.405465108108164,4,1.5,"SC04","1","216029",2016,6.7
10,NA,1.6094379124341,NA,5,"SC04","1","216043",2003,5.85
11,1.6094379124341,1.63510565918268,5,5.13,"SC04","1","216043",2004,6.2
12,1.63510565918268,1.79175946922805,5.13,6,"SC04","1","216043",2005,6
13,1.79175946922805,1.68639895357023,6,5.4,"SC04","1","216043",2006,6
14,1.68639895357023,1.58923520511658,5.4,4.9,"SC04","1","216043",2007,6.1
15,1.58923520511658,1.66770682055808,4.9,5.3,"SC04","1","216043",2008,6.1
16,1.66770682055808,1.62924053973028,5.3,5.1,"SC04","1","216043",2009,7.3
17,1.62924053973028,1.7227665977411,5.1,5.6,"SC04","1","216043",2010,71619724391
18,1.7227665977411,1.70474809223843,5.6,5.5,"SC04","1","216043",2011,7.2
19,1.70474809223843,1.67335123817775,5.5,5.33,"SC04","1","216043",2012,7.2
20,1.67335123817775,1.67896397508271,5.33,5.36,"SC04","1","216043",2013,8.7
21,1.67896397508271,1.28093384546206,5.36,3.6,"SC04","1","216043",2014,8.6
22,1.28093384546206,1.38629436111989,3.6,4,"SC04","1","216043",2015,8.6
23,1.38629436111989,1.09861228866811,4,3,"SC04","1","216043",2016,8.1
10,NA,1.23547147138531,NA,3.44,"SC04","1","216074",2003,2.35
11,1.23547147138531,1.23547147138531,3.44,3.44,"SC04","1","216074",2004,2.25
12,1.23547147138531,1.29198368164865,3.44,3.64,"SC04","1","216074",2005,2.3
13,1.29198368164865,1.22377543162212,3.64,3.4,"SC04","1","216074",2006,1.5
14,1.22377543162212,NA,3.4,NA,"SC04","0","216074",2007,NA
10,NA,0.717839793150317,NA,2.05,"SC04","1","216081",2003,2.5
11,0.717839793150317,1.3609765531356,2.05,3.9,"SC04","1","216081",2004,2.1
12,1.3609765531356,NA,3.9,NA,"SC04","0","216081",2005,NA
10,NA,1.23547147138531,NA,3.44,"SC04","1","216098",2003,2.35
11,1.23547147138531,1.26412672714568,3.44,3.54,"SC04","1","216098",2004,2.3
12,1.26412672714568,1.39128190263093,3.54,4.02,"SC04","1","216098",2005,2.4
13,1.39128190263093,NA,4.02,NA,"SC04","0","216098",2006,NA
10,NA,1.19392246847243,NA,3.3,"SC04","1","216104",2003,1.85
11,1.19392246847243,1.19392246847243,3.3,3.3,"SC04","1","216104",2004,1.6
12,1.19392246847243,NA,3.3,NA,"SC04","0","216104",2005,NA
10,NA,1.44456326924387,NA,4.24,"SC04","1","216111",2003,4.25
11,1.44456326924387,1.46787434811231,4.24,4.34,"SC04","1","216111",2004,4.65
12,1.46787434811231,1.62531126159039,4.34,5.08,"SC04","1","216111",2005,5.5
13,1.62531126159039,1.68639895357023,5.08,5.4,"SC04","1","216111",2006,5.2
14,1.68639895357023,1.49290409617815,5.4,4.45,"SC04","1","216111",2007,6
15,1.49290409617815,1.49290409617815,4.45,4.45,"SC04","1","216111",2008,6.6
16,1.49290409617815,1.71379792775834,4.45,5.55,"SC04","1","216111",2009,7.5
17,1.71379792775834,1.71199450075919,5.55,5.54,"SC04","1","216111",2010,82123950635
18,1.71199450075919,1.80828877117927,5.54,6.1,"SC04","1","216111",2011,8.7
19,1.80828877117927,1.92278773163446,6.1,6.84,"SC04","1","216111",2012,9.5
20,1.92278773163446,1.88858365386359,6.84,6.61,"SC04","1","216111",2013,10.1
21,1.88858365386359,2.02946317187359,6.61,7.61,"SC04","1","216111",2014,10.8
22,2.02946317187359,2.01490302054226,7.61,7.5,"SC04","1","216111",2015,10.6
23,2.01490302054226,1.90210752639692,7.5,6.7,"SC04","1","216111",2016,10.9
10,NA,1.31103187661934,NA,3.71,"SC04","1","216166",2003,5.1
11,1.31103187661934,1.37371557891303,3.71,3.95,"SC04","1","216166",2004,5.15
12,1.37371557891303,1.43508452528932,3.95,4.2,"SC04","1","216166",2005,4.9
13,1.43508452528932,1.4747630091075,4.2,4.37,"SC04","1","216166",2006,4.9
14,1.4747630091075,1.37371557891303,4.37,3.95,"SC04","1","216166",2007,5
15,1.37371557891303,1.43508452528932,3.95,4.2,"SC04","1","216166",2008,5.2
16,1.43508452528932,1.41098697371026,4.2,4.1,"SC04","1","216166",2009,4.8
17,1.41098697371026,1.33500106673234,4.1,3.8,"SC04","1","216166",2010,49338032358
18,1.33500106673234,1.54756250871601,3.8,4.7,"SC04","1","216166",2011,5.1
19,1.54756250871601,1.31640823365572,4.7,3.73,"SC04","1","216166",2012,5
20,1.31640823365572,NA,3.73,NA,"SC04","0","216166",2013,NA
10,NA,1.42310833424261,NA,4.15,"SC04","1","216173",2003,5.35
11,1.42310833424261,1.47017584510059,4.15,4.35,"SC04","1","216173",2004,5.7
12,1.47017584510059,1.55814461804655,4.35,4.75,"SC04","1","216173",2005,5.5
13,1.55814461804655,1.57897870494939,4.75,4.85,"SC04","1","216173",2006,6.6
14,1.57897870494939,1.48160454092422,4.85,4.4,"SC04","1","216173",2007,6.2
15,1.48160454092422,1.52605630349505,4.4,4.6,"SC04","1","216173",2008,6.6
16,1.52605630349505,1.55603713570699,4.6,4.74,"SC04","1","216173",2009,6.8
17,1.55603713570699,1.6094379124341,4.74,5,"SC04","1","216173",2010,7.1
18,1.6094379124341,1.43508452528932,5,4.2,"SC04","1","216173",2011,7.1
19,1.43508452528932,NA,4.2,NA,"SC04","0","216173",2012,NA
10,NA,1.28647402583768,NA,3.62,"SC04","1","216180",2003,3.35
11,1.28647402583768,1.32175583998232,3.62,3.75,"SC04","1","216180",2004,3.6
12,1.32175583998232,1.39871688111845,3.75,4.05,"SC04","1","216180",2005,3.7
13,1.39871688111845,1.37371557891303,4.05,3.95,"SC04","1","216180",2006,3.8
14,1.37371557891303,1.2947271675944,3.95,3.65,"SC04","1","216180",2007,3.2
15,1.2947271675944,1.33500106673234,3.65,3.8,"SC04","1","216180",2008,4.5
16,1.33500106673234,1.50407739677627,3.8,4.5,"SC04","1","216180",2009,5
17,1.50407739677627,1.7404661748405,4.5,5.7,"SC04","1","216180",2010,54112680651
18,1.7404661748405,1.68639895357023,5.7,5.4,"SC04","1","216180",2011,6
19,1.68639895357023,1.50185270175416,5.4,4.49,"SC04","1","216180",2012,6.2
20,1.50185270175416,1.41342302850814,4.49,4.11,"SC04","1","216180",2013,6.4
21,1.41342302850814,1.41585316336144,4.11,4.12,"SC04","1","216180",2014,4.9
22,1.41585316336144,1.38629436111989,4.12,4,"SC04","1","216180",2015,4.7
23,1.38629436111989,1.34807314829969,4,3.85,"SC04","1","216180",2016,4.1
11,NA,0.765467842139571,NA,2.15,"SC04","1","216203",2004,1.1
12,0.765467842139571,NA,2.15,NA,"SC04","0","216203",2005,NA
10,NA,1.41098697371026,NA,4.1,"SC04","1","216265",2003,5.3
11,1.41098697371026,1.3609765531356,4.1,3.9,"SC04","1","216265",2004,5.35
12,1.3609765531356,1.43031124653666,3.9,4.18,"SC04","1","216265",2005,5.4
13,1.43031124653666,1.48160454092422,4.18,4.4,"SC04","1","216265",2006,5.3
14,1.48160454092422,1.45861502269952,4.4,4.3,"SC04","1","216265",2007,5.6
15,1.45861502269952,1.45861502269952,4.3,4.3,"SC04","1","216265",2008,5.8
16,1.45861502269952,1.64865862558738,4.3,5.2,"SC04","1","216265",2009,6.1
17,1.64865862558738,1.64865862558738,5.2,5.2,"SC04","1","216265",2010,67481695871
18,1.64865862558738,1.68639895357023,5.2,5.4,"SC04","1","216265",2011,6.5
19,1.68639895357023,1.56861591791385,5.4,4.8,"SC04","1","216265",2012,6.8
20,1.56861591791385,1.41585316336144,4.8,4.12,"SC04","1","216265",2013,6.8
21,1.41585316336144,1.53471436623816,4.12,4.64,"SC04","1","216265",2014,6.7
22,1.53471436623816,NA,4.64,NA,"SC04","0","216265",2015,NA
11,NA,1.75785791755237,NA,5.8,"SC04","1","216289",2004,5.25
12,1.75785791755237,1.78842056796254,5.8,5.98,"SC04","1","216289",2005,5.9
13,1.78842056796254,1.87946504964716,5.98,6.55,"SC04","1","216289",2006,5.7
14,1.87946504964716,1.79175946922805,6.55,6,"SC04","1","216289",2007,6.7
15,1.79175946922805,1.79175946922805,6,6,"SC04","1","216289",2008,7.2
16,1.79175946922805,1.96009478404727,6,7.1,"SC04","1","216289",2009,8.1
17,1.96009478404727,1.97408102602201,7.1,7.2,"SC04","1","216289",2010,83715500066
18,1.97408102602201,1.91692261218206,7.2,6.8,"SC04","1","216289",2011,8.9
19,1.91692261218206,1.87487437593856,6.8,6.52,"SC04","1","216289",2012,9.8
20,1.87487437593856,1.97408102602201,6.52,7.2,"SC04","1","216289",2013,10.6
21,1.97408102602201,1.74745921033147,7.2,5.74,"SC04","1","216289",2014,10.6
22,1.74745921033147,1.80828877117927,5.74,6.1,"SC04","1","216289",2015,10.5
23,1.80828877117927,1.83577635464483,6.1,6.27,"SC04","1","216289",2016,10.8
16,NA,1.65249740189455,NA,5.22,"SC04","1","216296",2009,6
17,1.65249740189455,1.71379792775834,5.22,5.55,"SC04","1","216296",2010,66845076099
