UID, Año,Plot,Einicial,Ecenso,Trans,Cuadro,Sample,Categoría,Etiqueta,Especie,X,Y,Supv,Altura,DB1,DB2,DB3,DB4,DB5,DB6,DB7,DB8,DB9,DB10,DB11,DB12,DB13,DB14,DB15,DB16,DB17,DB18,DB19,DB20,DB21,DB22,DB23,DB24,DB min,DB max,AB soto (m2/1ha),AB soto (cm2/1ha),AB soto (cm2),Sample (m2),Densidad soto sitio (32m2),Regen,LF,Observaciones
SS14-450775,2009,14,1,7,2,3,32,<1,89,Mimosa eurycarpa,3.1,9.88,1,3.15,4.9,3.8,,,,,,,,,,,,,,,,,,,,,,,3.8,4.9,0.943704980707247,9437.04980707247,30.1985593826319,32,1,,T,
SS14-450775,2010,14,1,8,2,3,32,<1,89,Mimosa eurycarpa,3.1,9.88,1,3.4,3.6,4.4,,,,,,,,,,,,,,,,,,,,,,,3.6,4.4,0.793252145031423,7932.52145031423,25.3840686410055,32,1,,T,
SS14-444637,2003,14,1,1,2,3,32,<1,90,Mimosa eurycarpa,3.42,9.88,1,0.82,0.9,0.99,0.94,0.67,0.75,,,,,,,,,,,,,,,,,,,,0.67,0.99,0.090445961622998,904.45961622998,2.89427077193594,32,1,R,T,muchos tallos
SS14-444637,2004,14,1,2,2,3,32,<1,90,Mimosa eurycarpa,3.42,9.88,1,1.34,1.28,1.25,1.44,1.62,1.22,,,,,,,,,,,,,,,,,,,,1.22,1.62,0.230399005601902,2303.99005601902,7.37276817926087,32,1,R,T,
SS14-444637,2005,14,1,3,2,3,32,<1,90,Mimosa eurycarpa,3.42,9.88,1,1.7,2.35,1.97,1.82,1.94,1.8,,,,,,,,,,,,,,,,,,,,1.8,2.35,0.483986891978114,4839.86891978114,15.4875805432996,32,1,R,T,
SS14-444637,2006,14,1,4,2,3,32,<1,90,Mimosa eurycarpa,3.42,9.88,1,2.23,2.247,1.83,2.23,2.32,2.26,,,,,,,,,,,,,,,,,,,,1.83,2.32,0.585632361430541,5856.32361430541,18.7402355657773,32,1,R,T,
SS14-444637,2007,14,1,5,2,3,32,<1,90,Mimosa eurycarpa,3.42,9.88,1,2.7,3.17,2.27,2.65,3.63,3.43,,,,,,,,,,,,,,,,,,,,2.27,3.63,1.15763025983189,11576.3025983189,37.0441683146204,32,1,R,T,ya c 1 cm dap?
SS14-444637,2008,14,1,6,2,3,32,<1,90,Mimosa eurycarpa,3.42,9.88,1,2.9,3.9,3,3.6,4.6,3.9,,,,,,,,,,,,,,,,,,,,3,4.6,1.80494315425776,18049.4315425776,57.7581809362483,32,1,,T,
SS14-444637,2009,14,1,7,2,3,32,<1,90,Mimosa eurycarpa,3.42,9.88,1,3.3,3.9,5,3.4,3.9,3.7,,,,,,,,,,,,,,,,,,,,3.4,5,1.97993968253975,19799.3968253975,63.3580698412722,32,1,,T,0?
SS14-444637,2010,14,1,8,2,3,32,<1,90,Mimosa eurycarpa,3.42,9.88,1,3.5,5,4.3,3.6,4.7,3.6,,,,,,,,,,,,,,,,,,,,3.6,5,2.24574787346458,22457.4787346458,71.8639319508665,32,1,,T,
SS14-444637,2011,14,1,9,2,3,32,<1,90,Mimosa eurycarpa,3.42,9.88,1,3.5,5,4.3,3.6,4.7,3.6,,,,,,,,,,,,,,,,,,,,3.6,5,2.24574787346458,22457.4787346458,71.8639319508665,32,,,T,datos de 2010
SS14-444644,2003,14,1,1,2,4,32,<1,98,Mimosa eurycarpa,0.44,18.05,1,1.14,1.2,0.95,0.87,0.87,0.99,0.55,,,,,,,,,,,,,,,,,,,0.55,1.2,0.126127581933848,1261.27581933848,4.03608262188315,32,1,R,T,
SS14-444644,2004,14,1,2,2,4,32,<1,98,Mimosa eurycarpa,0.44,18.05,1,2.45,1.53,2.28,1.54,1.5,1.58,1.5,1.23,,,,,,,,,,,,,,,,,,1.23,2.28,0.452099726544177,4520.99726544178,14.4671912494137,32,1,R,T,
SS14-444644,2005,14,1,3,2,4,32,<1,98,Mimosa eurycarpa,0.44,18.05,1,2.4,2.81,1.33,1.87,1.8,0.99,1.25,1.32,2.02,2.08,2.04,0.28,,,,,,,,,,,,,,0.28,2.81,0.818132086226298,8181.32086226298,26.1802267592415,32,1,R,T,dap nvo de 0.99
SS14-444644,2006,14,1,4,2,4,32,<1,98,Mimosa eurycarpa,0.44,18.05,1,2.7,2.908,1.859,1.373,2.053,2.165,1.602,0.964,1.259,1.806,1.831,2.238,,,,,,,,,,,,,,0.964,2.908,0.967098310440965,9670.98310440965,30.9471459341109,32,1,R,T,
SS14-444644,2007,14,1,5,2,4,32,<1,98,Mimosa eurycarpa,0.44,18.05,1,3.3,2.193,1.974,3.25,1.6,2.073,3.591,2.829,1.835,2.539,3.619,,,,,,,,,,,,,,,1.6,3.619,1.71646763390826,17164.6763390826,54.9269642850645,32,1,R,T,ya c 1 cm dap?
SS14-444644,2008,14,1,6,2,4,32,<1,98,Mimosa eurycarpa,0.44,18.05,1,3.3,2.5,1.6,4.5,0.9,2.2,5.2,3.1,1.3,2.9,5.7,,,,,,,,,,,,,,,0.9,5.7,2.7967537724731,27967.537724731,89.4961207191392,32,1,,T,
SS14-444644,2009,14,1,7,2,4,32,<1,98,Mimosa eurycarpa,0.44,18.05,1,3.7,0,0,2.3,3.4,1.7,5.6,4.3,2.6,5.1,,,,,,,,,,,,,,,,0,5.6,2.51229237516759,25122.9237516759,80.3933560053628,32,1,,T,
SS14-444644,2010,14,1,8,2,4,32,<1,98,Mimosa eurycarpa,0.44,18.05,1,4.6,0,0,3.2,4.5,1.7,1.8,3.9,2.6,5.8,4.2,6.2,,,,,,,,,,,,,,0,6.2,3.64007505042111,36400.7505042111,116.482401613476,32,1,,T,
SS14-444644,2011,14,1,9,2,4,32,<1,98,Mimosa eurycarpa,0.44,18.05,1,4.6,0,0,3.2,4.5,1.7,1.8,3.9,2.6,5.8,4.2,6.2,,,,,,,,,,,,,,0,6.2,3.64007505042111,36400.7505042111,116.482401613476,32,,,T,Los datos son del 2010 porque en 2011 no se anotó nada
SS14-426220,2003,14,1,1,3,5,32,<1,152,Mimosa eurycarpa,0.28,4.67,1,1.25,1.14,1.29,0.98,,,,,,,,,,,,,,,,,,,,,,0.98,1.29,0.096311904155873,963.119041558727,3.08198093298793,32,1,R,T,
SS14-426220,2004,14,1,2,3,5,32,<1,152,Mimosa eurycarpa,0.28,4.67,1,2.05,1.63,1.81,1.15,0.92,,,,,,,,,,,,,,,,,,,,,0.92,1.81,0.198850543125931,1988.50543125931,6.36321738002979,32,1,R,T,dap .92 nvo
SS14-426220,2005,14,1,3,3,5,32,<1,152,Mimosa eurycarpa,0.28,4.67,1,2.15,1.73,1.2,1.25,2.28,0.78,,,,,,,,,,,,,,,,,,,,0.78,2.28,0.289669568876543,2896.69568876543,9.26942620404936,32,1,R,T,1.73.1.20.1.25.2.28[0.78]
SS14-426220,2006,14,1,4,3,5,32,<1,152,Mimosa eurycarpa,0.28,4.67,1,2.25,1.771,2.196,4.723,1.093,1.172,,,,,,,,,,,,,,,,,,,,1.093,4.723,0.805863160622632,8058.63160622632,25.7876211399242,32,1,R,T,
SS14-426220,2007,14,1,5,3,5,32,<1,152,Mimosa eurycarpa,0.28,4.67,1,2.5,2.161,2.318,0.791,1.9,1.245,,,,,,,,,,,,,,,,,,,,0.791,2.318,0.38849599888361,3884.9599888361,12.4318719642755,32,1,R,T,ya c 1 cm dap?
SS14-426220,2008,14,1,6,3,5,32,<1,152,Mimosa eurycarpa,0.28,4.67,1,2.5,1.9,2.1,0.8,1.7,1.2,,,,,,,,,,,,,,,,,,,,0.8,2.1,0.318822566954152,3188.22566954152,10.2023221425329,32,1,,T,
SS14-426220,2009,14,1,7,3,5,32,<1,152,Mimosa eurycarpa,0.28,4.67,1,2.55,0,2.5,2,0,,,,,,,,,,,,,,,,,,,,,0,2.5,0.251572849213245,2515.72849213245,8.05033117482385,32,1,,T,
SS14-426220,2010,14,1,8,3,5,32,<1,152,Mimosa eurycarpa,0.28,4.67,1,2.6,0,2.39,2.05,0,,,,,,,,,,,,,,,,,,,,,0,2.39,0.243340894713136,2433.40894713136,7.78690863082034,32,1,,T,medio tachados ?
SS14-426220,2011,14,1,9,3,5,32,<1,152,Mimosa eurycarpa,0.28,4.67,1,2.6,0,2.39,2.05,0,,,,,,,,,,,,,,,,,,,,,0,2.39,0.243340894713136,2433.40894713136,7.78690863082034,32,1,,T, Pasar datos del 2010 tomando en cuenta 2012
SS14-426220,2012,14,1,10,3,5,32,<1,152,Mimosa eurycarpa,0.28,4.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426220,2013,14,1,11,3,5,32,<1,152,Mimosa eurycarpa,0.28,4.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426220,2014,14,1,12,3,5,32,<1,152,Mimosa eurycarpa,0.28,4.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-426220,2015,14,1,12,3,5,32,<1,152,Mimosa eurycarpa,0.28,4.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-426220,2016,14,1,12,3,5,32,<1,152,Mimosa eurycarpa,0.28,4.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-418461,2003,14,1,1,3,5,32,<1,156,Mimosa eurycarpa,1.25,4.4,1,1.29,0.69,0.56,1.11,1.22,0.51,1.44,,,,,,,,,,,,,,,,,,,0.51,1.44,0.143430885221198,1434.30885221198,4.58978832707835,32,1,R,T,
SS14-418461,2004,14,1,2,3,5,32,<1,156,Mimosa eurycarpa,1.25,4.4,1,2.7,0.95,1.07,1.37,2.09,1.08,0.59,,,,,,,,,,,,,,,,,,,0.59,2.09,0.240697539019451,2406.97539019451,7.70232124862244,32,1,R,T,
SS14-418461,2005,14,1,3,3,5,32,<1,156,Mimosa eurycarpa,1.25,4.4,1,2.7,1.18,1.33,1.58,2.11,2.7,,,,,,,,,,,,,,,,,,,,1.18,2.7,0.427055342608841,4270.55342608841,13.6657709634829,32,,R,T,mas de 1.0 cm dap
SS14-418461,2006,14,1,4,3,5,32,<1,156,Mimosa eurycarpa,1.25,4.4,1,2.94,1.327,1.292,1.685,1.964,2.651,,,,,,,,,,,,,,,,,,,,1.292,2.651,0.421035142967937,4210.35142967937,13.473124574974,32,,R,T,mas de 1.0 cm dap
SS14-418461,2007,14,1,5,3,5,32,<1,156,Mimosa eurycarpa,1.25,4.4,1,3.18,2.015,1.576,2.337,2.083,3.33,,,,,,,,,,,,,,,,,,,,1.576,3.33,0.673315930450714,6733.15930450714,21.5461097744229,32,,R,T,ya c 1 cm dap?
SS14-418461,2008,14,1,6,3,5,32,<1,156,Mimosa eurycarpa,1.25,4.4,1,3.5,2.5,1.8,2.6,2.6,3.5,,,,,,,,,,,,,,,,,,,,1.8,3.5,0.865410601293563,8654.10601293563,27.693139241394,32,,,T,
SS14-418461,2009,14,1,7,3,5,32,<1,156,Mimosa eurycarpa,1.25,4.4,1,3.6,2.9,1.6,2.7,2.9,4,1.3,,,,,,,,,,,,,,,,,,,1.3,4,1.08875820400971,10887.5820400971,34.8402625283108,32,,,T,
SS14-418461,2010,14,1,8,3,5,32,<1,156,Mimosa eurycarpa,1.25,4.4,1,3.7,4.29,3.86,3.59,1.59,3.08,0,,,,,,,,,,,,,,,,,,,0,4.29,1.42859753494253,14285.9753494253,45.7151211181609,32,,,T,
SS14-418461,2011,14,1,9,3,5,32,<1,156,Mimosa eurycarpa,1.25,4.4,1,4.5,4.5,1.5,3,4.5,0,0,,,,,,,,,,,,,,,,,,,0,4.5,1.27013609236931,12701.3609236931,40.644354955818,32,,,T," Pasar datos del 2010 tomando en cuenta 2012. DB4 inventado, cambiar dependiendo de 2014"
SS14-418461,2012,14,1,10,3,5,32,<1,156,Mimosa eurycarpa,1.25,4.4,1,4.75,1.5,2.8,4.7,7.4,0,0,,,,,,,,,,,,,,,,,,,0,7.4,2.13382863518044,21338.2863518044,68.2825163257742,32,,,T,termitas
SS14-418461,2013,14,1,11,3,5,32,<1,156,Mimosa eurycarpa,1.25,4.4,1,4.81,7.7,0,3.1,5.5,0,,,,,,,,,,,,,,,,,,,,0,7.7,2.43350712190178,24335.0712190178,77.872227900857,32,,,T,revisar d1
SS14-418461,2014,14,1,12,3,5,32,<1,156,Mimosa eurycarpa,1.25,4.4,Dosel,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Salió del sotobosque. revisar d1
SS14-418461,2015,14,1,12,3,5,32,<1,156,Mimosa eurycarpa,1.25,4.4,Dosel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Salió del sotobosque. revisar d1
SS14-418461,2016,14,1,14,3,5,32,<1,156,Mimosa eurycarpa,1.25,4.4,Dosel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Salió del sotobosque. revisar d1
SS14-418485,2003,14,1,1,3,5,32,<1,166,Mimosa eurycarpa,2,3.17,1,1.16,0.85,1.25,0.97,0.95,0.89,1.66,1.07,0.79,0.75,0.99,0.66,0.47,,,,,,,,,,,,,0.47,1.66,0.285791665444768,2857.91665444768,9.14533329423257,32,1,R,T,
SS14-418485,2004,14,1,2,3,5,32,<1,166,Mimosa eurycarpa,2,3.17,1,1.75,1.46,1.53,1.34,2.15,1.34,1.75,1.54,1,1.5,0.68,1.43,1.46,,,,,,,,,,,,,0.68,2.15,0.638361809732404,6383.61809732404,20.4275779114369,32,1,R,T,
SS14-418485,2005,14,1,3,3,5,32,<1,166,Mimosa eurycarpa,2,3.17,1,2.18,1.87,1.73,1.97,1.99,1.63,2.64,1.78,1.85,1.74,1.95,1.3,0.79,,,,,,,,,,,,,0.79,2.64,0.974198064401153,9741.98064401153,31.1743380608369,32,1,R,T,dap 0.79 nvo?
SS14-418485,2006,14,1,4,3,5,32,<1,166,Mimosa eurycarpa,2,3.17,1,2.2,1.905,1.288,0.757,1.905,1.79,1.584,2.471,1.84,1.672,1.93,1.688,1.479,,,,,,,,,,,,,0.757,2.471,0.889755710882857,8897.55710882857,28.4721827482514,32,1,R,T,
SS14-418485,2007,14,1,5,3,5,32,<1,166,Mimosa eurycarpa,2,3.17,1,2.9,2.383,1.708,2.034,1.624,1.575,0.808,2.706,1.789,2.491,2.22,2.307,2.454,0.77,,,,,,,,,,,,0.77,2.706,1.27866936978355,12786.6936978355,40.9174198330735,32,1,R,T,ya c 1 cm dap?
SS14-418485,2008,14,1,6,3,5,32,<1,166,Mimosa eurycarpa,2,3.17,1,3.2,2.54,1.8,2.15,1.56,1.55,0.9,3.7,1.9,3.65,2.2,2.5,3.5,,,,,,,,,,,,,0.9,3.7,1.81433602541814,18143.3602541814,58.0587528133806,32,1,,T,
SS14-418485,2009,14,1,7,3,5,32,<1,166,Mimosa eurycarpa,2,3.17,1,2.1,0,3.2,2.6,3.2,2.6,2.5,1.9,1.7,0.9,1.8,1.6,,,,,,,,,,,,,,0,3.2,1.30965143746525,13096.5143746525,41.9088459988878,32,1,,T,
SS14-418485,2010,14,1,8,3,5,32,<1,166,Mimosa eurycarpa,2,3.17,1,3.05,0,2.55,2.05,2.32,1.84,3.7,3.13,2.76,2.67,3.74,1.87,,,,,,,,,,,,,,0,3.74,1.84546233638129,18454.6233638129,59.0547947642012,32,1,,T,
SS14-418485,2011,14,1,9,3,5,32,<1,166,Mimosa eurycarpa,2,3.17,1,3.2,2.5,1.8,2.4,1.9,1.5,2,2.9,2.6,2.3,,,,,,,,,,,,,,,,1.5,2.9,1.11845607206318,11184.5607206318,35.7905943060217,32,1,,T, Pasar datos del 2010 tomando en cuenta 2012
SS14-418485,2012,14,1,10,3,5,32,<1,166,Mimosa eurycarpa,2,3.17,1,3.45,2.5,1.8,2.4,1.9,1.5,2,2.9,2.6,2.3,,,,,,,,,,,,,,,,1.5,2.9,1.11845607206318,11184.5607206318,35.7905943060217,32,1,,T,
SS14-418485,2013,14,1,11,3,5,32,<1,166,Mimosa eurycarpa,2,3.17,1,3.45,3.5,2.8,2.5,2.2,1.8,0,0,0,0,0,2.2,,,,,,,,,,,,,,0,3.5,0.963585371718244,9635.85371718244,30.8347318949838,32,1,,T,
SS14-418485,2014,14,1,12,3,5,32,<1,166,Mimosa eurycarpa,2,3.17,Dosel,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,32,,,,Salió del sotobosque.
SS14-418485,2015,14,1,12,3,5,32,<1,166,Mimosa eurycarpa,2,3.17,Dosel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Salió del sotobosque.
SS14-418485,2016,14,1,14,3,5,32,<1,166,Mimosa eurycarpa,2,3.17,Dosel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Salió del sotobosque.
SS14-419031,2013,14,1,11,3,5,32,<1,J32,Mimosa eurycarpa,1.89,3.01,1,3.41,4.1,,,,,,,,,,,,,,,,,,,,,,,,4.1,4.1,0.412579472709722,4125.79472709722,13.2025431267111,32,1,,T,
SS14-419031,2014,14,1,12,3,5,32,<1,J32,Mimosa eurycarpa,1.89,3.01,Dosel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Salió del sotobosque.
SS14-419031,2015,14,1,12,3,5,32,<1,J32,Mimosa eurycarpa,1.89,3.01,Dosel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Salió del sotobosque.
SS14-419031,2016,14,1,14,3,5,32,<1,J32,Mimosa eurycarpa,1.89,3.01,Dosel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Salió del sotobosque.
SS14-450584,2003,14,1,1,3,6,32,<1,172,Mimosa eurycarpa,0.5,14.4,1,0.98,1.34,1.07,1.11,0.55,0.36,,,,,,,,,,,,,,,,,,,,0.36,1.34,0.113016341343632,1130.16341343632,3.61652292299623,32,1,R,T,
SS14-450584,2004,14,1,2,3,6,32,<1,172,Mimosa eurycarpa,0.5,14.4,1,1.64,2,1.37,1.66,0.69,0.88,0.8,0.88,,,,,,,,,,,,,,,,,,0.69,2,0.277279912848948,2772.79912848948,8.87295721116633,32,1,R,T,"Daps 0.8, 0.88 nvos"
SS14-450591,2003,14,1,1,3,6,32,<1,176,Mimosa eurycarpa,1.04,14.25,1,0.88,0.61,0.87,0.53,0.47,0.48,,,,,,,,,,,,,,,,,,,,0.47,0.87,0.045680720678604,456.807206786041,1.46178306171533,32,1,R,T,
SS14-450591,2004,14,1,2,3,6,32,<1,176,Mimosa eurycarpa,1.04,14.25,1,1.52,1.75,1.06,0.84,0.52,1.08,,,,,,,,,,,,,,,,,,,,0.52,1.75,0.155324758658148,1553.24758658149,4.97039227706075,32,1,R,T,
SS14-450607,2003,14,1,1,3,6,32,<1,178,Mimosa eurycarpa,1.38,14.58,1,0.89,0.79,0.67,0.93,1.1,0.64,0.2,0.1,,,,,,,,,,,,,,,,,,0.1,1.1,0.088541371076759,885.413710767592,2.83332387445629,32,1,R,T,
SS14-450607,2004,14,1,2,3,6,32,<1,178,Mimosa eurycarpa,1.38,14.58,1,1.35,1.2,0.89,1.57,1.17,1.62,0.9,0.63,,,,,,,,,,,,,,,,,,0.63,1.62,0.242913834461788,2429.13834461788,7.77324270277723,32,1,R,T,
SS14-426459,2003,14,1,1,3,6,32,<1,179,Mimosa eurycarpa,1.68,14.7,1,0.35,0.14,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.14,0.000481056375081,4.81056375080937,0.01539380400259,32,1,S,T,
SS14-426459,2004,14,1,2,3,6,32,<1,179,Mimosa eurycarpa,1.68,14.7,1,0.43,0.4,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.003926990816987,39.2699081698724,0.125663706143592,32,1,S,T,
SS14-426459,2005,14,1,3,3,6,32,<1,179,Mimosa eurycarpa,1.68,14.7,1,0.47,0.36,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.36,0.00318086256176,31.8086256175967,0.101787601976309,32,1,S,T,
SS14-426459,2006,14,1,4,3,6,32,<1,179,Mimosa eurycarpa,1.68,14.7,1,0.4,0.293,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.293,0.002107051466547,21.0705146654711,0.067425646929508,32,1,S,T,
SS14-426459,2007,14,1,5,3,6,32,<1,179,Mimosa eurycarpa,1.68,14.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS14-426459,2008,14,1,6,3,6,32,<1,179,Mimosa eurycarpa,1.68,14.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426459,2009,14,1,7,3,6,32,<1,179,Mimosa eurycarpa,1.68,14.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426459,2010,14,1,8,3,6,32,<1,179,Mimosa eurycarpa,1.68,14.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426459,2011,14,1,9,3,6,32,<1,179,Mimosa eurycarpa,1.68,14.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426459,2012,14,1,10,3,6,32,<1,179,Mimosa eurycarpa,1.68,14.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426459,2013,14,1,11,3,6,32,<1,179,Mimosa eurycarpa,1.68,14.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426459,2014,14,1,12,3,6,32,<1,179,Mimosa eurycarpa,1.68,14.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-426459,2015,14,1,12,3,6,32,<1,179,Mimosa eurycarpa,1.68,14.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-426459,2016,14,1,12,3,6,32,<1,179,Mimosa eurycarpa,1.68,14.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-450614,2003,14,1,1,3,6,32,<1,185,Mimosa eurycarpa,1.62,14.02,1,0.88,0.69,0.68,0.59,1.1,1.33,,,,,,,,,,,,,,,,,,,,0.59,1.33,0.104691120811619,1046.91120811619,3.35011586597182,32,1,R,T,
SS14-450614,2004,14,1,2,3,6,32,<1,185,Mimosa eurycarpa,1.62,14.02,1,1.4,1.13,0.89,0.93,1.35,1.63,,,,,,,,,,,,,,,,,,,,0.89,1.63,0.181949756397322,1819.49756397322,5.8223922047143,32,1,R,T,
SS14-450614,2005,14,1,3,3,6,32,<1,185,Mimosa eurycarpa,1.62,14.02,1,1.55,1.2,1.35,1.75,1.08,2.07,,,,,,,,,,,,,,,,,,,,1.08,2.07,0.289033887238043,2890.33887238043,9.24908439161737,32,1,R,T,
SS14-426541,2003,14,1,1,3,6,32,<1,188,Mimosa eurycarpa,1.48,13.48,1,0.73,0.41,0.68,,,,,,,,,,,,,,,,,,,,,,,0.41,0.68,0.01547479818819,154.747981881904,0.495193542022091,32,1,R,T,
SS14-426541,2004,14,1,2,3,6,32,<1,188,Mimosa eurycarpa,1.48,13.48,1,1.21,0.92,1.01,,,,,,,,,,,,,,,,,,,,,,,0.92,1.01,0.045810802249417,458.108022494168,1.46594567198134,32,1,R,T,
SS14-426541,2005,14,1,3,3,6,32,<1,188,Mimosa eurycarpa,1.48,13.48,1,1.3,0.89,1.09,,,,,,,,,,,,,,,,,,,,,,,0.89,1.09,0.048601420098738,486.014200987384,1.55524544315963,32,1,R,T,
SS14-426541,2006,14,1,4,3,6,32,<1,188,Mimosa eurycarpa,1.48,13.48,1,1.2,0.905,1.059,,,,,,,,,,,,,,,,,,,,,,,0.905,1.059,0.047627182764429,476.27182764429,1.52406984846173,32,1,R,T,
SS14-426541,2007,14,1,5,3,6,32,<1,188,Mimosa eurycarpa,1.48,13.48,1,1.73,1.077,1.017,,,,,,,,,,,,,,,,,,,,,,,1.017,1.077,0.053854212102926,538.542121029257,1.72333478729362,32,1,R,T,
SS14-426541,2008,14,1,6,3,6,32,<1,188,Mimosa eurycarpa,1.48,13.48,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.02454369260617,245.436926061703,0.785398163397448,32,1,,T,
SS14-426541,2009,14,1,7,3,6,32,<1,188,Mimosa eurycarpa,1.48,13.48,1,2.33,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.02454369260617,245.436926061703,0.785398163397448,32,1,,T,
SS14-426541,2010,14,1,8,3,6,32,<1,188,Mimosa eurycarpa,1.48,13.48,1,2.4,1.26,,,,,,,,,,,,,,,,,,,,,,,,1.26,1.26,0.038965566381556,389.655663815559,1.24689812420979,32,1,,T,
SS14-426541,2011,14,1,9,3,6,32,<1,188,Mimosa eurycarpa,1.48,13.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426541,2012,14,1,10,3,6,32,<1,188,Mimosa eurycarpa,1.48,13.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426541,2013,14,1,11,3,6,32,<1,188,Mimosa eurycarpa,1.48,13.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426541,2014,14,1,12,3,6,32,<1,188,Mimosa eurycarpa,1.48,13.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-426541,2015,14,1,12,3,6,32,<1,188,Mimosa eurycarpa,1.48,13.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-426541,2016,14,1,12,3,6,32,<1,188,Mimosa eurycarpa,1.48,13.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-450621,2003,14,1,1,3,6,32,<1,217,Mimosa eurycarpa,0.35,14,1,1.08,0.68,0.79,0.47,,,,,,,,,,,,,,,,,,,,,,0.47,0.79,0.032088423713307,320.88423713307,1.02682955882582,32,1,R,T,
SS14-450621,2004,14,1,2,3,6,32,<1,217,Mimosa eurycarpa,0.35,14,1,1.75,0.7,0.63,0.96,,,,,,,,,,,,,,,,,,,,,,0.63,0.96,0.044387268078259,443.872680782589,1.42039257850429,32,1,R,T,
SS14-450621,2005,14,1,3,3,6,32,<1,217,Mimosa eurycarpa,0.35,14,1,1.92,0.77,1.22,0.71,,,,,,,,,,,,,,,,,,,,,,0.71,1.22,0.063455262863993,634.552628639926,2.03056841164776,32,1,R,T,
SS14-450638,2003,14,1,1,3,6,32,<1,218,Mimosa eurycarpa,0.26,14.15,1,1.1,0.67,0.8,0.69,0.92,0.38,0.79,0.95,0.5,0.93,0.75,0.44,0.6,0.36,0.87,,,,,,,,,,,0.36,0.95,0.176712132395165,1767.12132395165,5.65478823664529,32,1,R,T,
SS14-450638,2004,14,1,2,3,6,32,<1,218,Mimosa eurycarpa,0.26,14.15,1,1.89,1.25,1.32,1.01,1.3,1.13,0.73,0.75,1.51,0.94,,,,,,,,,,,,,,,,0.73,1.51,0.283504193293873,2835.04193293873,9.07213418540393,32,1,R,T,"daps 1.53, 0.45, 0.37, 0.41 y 0.3 mtos"
SS14-426893,2003,14,1,1,3,6,32,<1,220,Mimosa eurycarpa,0.7,13.94,1,0.88,0.64,0.35,0.4,,,,,,,,,,,,,,,,,,,,,,0.35,0.64,0.016986689652731,169.866896527304,0.543574068887374,32,1,R,T,
SS14-426893,2004,14,1,2,3,6,32,<1,220,Mimosa eurycarpa,0.7,13.94,1,1.72,1.32,0.32,0.77,,,,,,,,,,,,,,,,,,,,,,0.32,1.32,0.059830159466061,598.301594660612,1.91456510291396,32,1,R,T,
SS14-426893,2005,14,1,3,3,6,32,<1,220,Mimosa eurycarpa,0.7,13.94,1,1.55,1.55,0.87,,,,,,,,,,,,,,,,,,,,,,,0.87,1.55,0.077543342419934,775.433424199343,2.4813869574379,32,1,R,T,
